RegionID,SizeRank,RegionName,RegionType,StateName,date,value,source_file
394984,795,"Plainview, TX",msa,TX,2020-03-31,130317.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394376,808,"Beeville, TX",msa,TX,2020-03-31,162150.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394749,809,"Kingsville, TX",msa,TX,2020-03-31,167300.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394864,833,"Mineral Wells, TX",msa,TX,2020-03-31,365383.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394615,847,"Fredericksburg, TX",msa,TX,2020-03-31,501000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395181,865,"Uvalde, TX",msa,TX,2020-03-31,249967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394959,888,"Pampa, TX",msa,TX,2020-03-31,103100.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394784,893,"Levelland, TX",msa,TX,2020-03-31,139050.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394544,897,"Dumas, TX",msa,TX,2020-03-31,136917.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394403,899,"Borger, TX",msa,TX,2020-03-31,72933.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395014,907,"Raymondville, TX",msa,TX,2020-03-31,236333.0,Metro_mlp_uc_sfrcondo_sm_month.csv
753914,908,"Port Lavaca, TX",msa,TX,2020-03-31,233317.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394330,920,"Andrews, TX",msa,TX,2020-03-31,240950.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395104,926,"Snyder, TX",msa,TX,2020-03-31,133283.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395142,933,"Sweetwater, TX",msa,TX,2020-03-31,147817.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394767,939,"Lamesa, TX",msa,TX,2020-03-31,153000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394514,4,"Dallas, TX",msa,TX,2020-04-30,318600.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394692,5,"Houston, TX",msa,TX,2020-04-30,293166.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395055,24,"San Antonio, TX",msa,TX,2020-04-30,274466.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394355,29,"Austin, TX",msa,TX,2020-04-30,371967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394843,67,"McAllen, TX",msa,TX,2020-04-30,193617.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394561,69,"El Paso, TX",msa,TX,2020-04-30,183967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394746,120,"Killeen, TX",msa,TX,2020-04-30,207412.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394502,129,"Corpus Christi, TX",msa,TX,2020-04-30,247462.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394421,130,"Brownsville, TX",msa,TX,2020-04-30,220967.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394372,140,"Beaumont, TX",msa,TX,2020-04-30,193950.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394808,162,"Lubbock, TX",msa,TX,2020-04-30,220500.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394803,173,"Longview, TX",msa,TX,2020-04-30,195800.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395197,178,"Waco, TX",msa,TX,2020-04-30,225817.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394323,186,"Amarillo, TX",msa,TX,2020-04-30,225666.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394772,187,"Laredo, TX",msa,TX,2020-04-30,190917.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394483,189,"College Station, TX",msa,TX,2020-04-30,251550.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395174,201,"Tyler, TX",msa,TX,2020-04-30,263933.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394299,251,"Abilene, TX",msa,TX,2020-04-30,208000.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394860,254,"Midland, TX",msa,TX,2020-04-30,346300.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394930,271,"Odessa, TX",msa,TX,2020-04-30,267483.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395223,298,"Wichita Falls, TX",msa,TX,2020-04-30,149633.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395152,299,"Texarkana, TX",msa,TX,2020-04-30,186387.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395094,319,"Sherman, TX",msa,TX,2020-04-30,232983.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395054,344,"San Angelo, TX",msa,TX,2020-04-30,237783.0,Metro_mlp_uc_sfrcondo_sm_month.csv
395190,400,"Victoria, TX",msa,TX,2020-04-30,234617.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394809,425,"Lufkin, TX",msa,TX,2020-04-30,192807.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394345,446,"Athens, TX",msa,TX,2020-04-30,220368.0,Metro_mlp_uc_sfrcondo_sm_month.csv
394699,465,"Huntsville, TX",msa,TX,2020-04-30,230933.0,Metro_mlp_uc_sfrcondo_sm_month.csv
